season,geography,week,target,predicted_value,predicted_per_100k,cases_q05,cases_q25,cases_q50,cases_q75,cases_q95
2026/2027,Bauchi,21,cases,8348.6638921075,110.71525,0.0,93.3836125,110.71525,116.5672125,800.0183999999995
2026/2027,Bauchi,22,cases,3340.370436403,44.2981,0.0,26.9664625,44.2981,50.1500625,733.6012499999995
2026/2027,Bauchi,23,cases,4522.542796901999,59.97539999999999,0.0,42.6437625,59.97539999999999,65.82736249999999,749.2785499999995
2026/2027,Bauchi,24,cases,5323.9154462325005,70.60275,0.0,53.2711125,70.60275,76.4547125,759.9058999999995
2026/2027,Bauchi,25,cases,12534.46707175,166.22500000000002,0.0,148.89336250000002,166.22500000000002,172.07696250000004,855.5281499999995
2026/2027,Bauchi,26,cases,19993.819102621,265.1467,0.0,247.8150625,265.1467,270.9986625,954.4498499999996
2026/2027,Bauchi,27,cases,45246.051682325,600.0275,315.1032,582.6958625,600.0275,605.8794625,1289.3306499999994
2026/2027,Bauchi,28,cases,50669.831898998,671.9546,387.0303,654.6229625000001,671.9546,677.8065625,1361.2577499999995
2026/2027,Bauchi,29,cases,85311.4001901135,1131.35145,846.4271500000001,1114.0198125000002,1131.35145,1137.2034125,1820.6546
2026/2027,Bauchi,30,cases,68896.90382337102,913.6717,628.7474000000001,896.3400625000002,913.6717,919.5236625,1602.9748499999996
2026/2027,Bauchi,31,cases,18641.076945062,247.2074,0.0,229.8757625,247.2074,253.0593625,936.5105499999996
2026/2027,Bauchi,32,cases,6038.3178588525,80.07675,0.0,62.745112500000005,80.07675,85.9287125,769.3798999999995
2026/2027,Bauchi,33,cases,901.162013141,11.9507,0.0,0.0,11.9507,17.802662500000004,701.2538499999995
2026/2027,Bauchi,34,cases,799.9173013715,10.60805,0.0,0.0,10.60805,16.4600125,699.9111999999996
2026/2027,Bauchi,35,cases,898.7603119755,11.91885,0.0,0.0,11.91885,17.770812499999998,701.2219999999995
2026/2027,Bauchi,36,cases,869.6985967735,11.53345,0.0,0.0,11.53345,17.3854125,700.8365999999995
2026/2027,Bauchi,37,cases,367.924029096,4.8792,0.0,0.0,4.8792,10.7311625,694.1823499999995
2026/2027,Bauchi,38,cases,745.7112453959999,9.8892,0.0,0.0,9.8892,15.7411625,699.1923499999995
2026/2027,Bauchi,39,cases,1135.9217039885,15.063950000000002,0.0,0.0,15.063950000000002,20.915912500000005,704.3670999999995
2026/2027,Bauchi,40,cases,1138.2291468664998,15.09455,0.0,0.0,15.09455,20.9465125,704.3976999999995
2026/2027,Bauchi,41,cases,677.0497384495001,8.97865,0.0,0.0,8.97865,14.8306125,698.2817999999995
2026/2027,Bauchi,42,cases,868.3488180965,11.51555,0.0,0.0,11.51555,17.367512500000004,700.8186999999995
2026/2027,Bauchi,43,cases,685.0466115610001,9.0847,0.0,0.0,9.0847,14.9366625,698.3878499999995
2026/2027,Bauchi,44,cases,549.2807445775,7.28425,0.0,0.0,7.28425,13.1362125,696.5873999999995
2026/2027,Bauchi,45,cases,892.6486046140002,11.8378,0.0,0.0,11.8378,17.6897625,701.1409499999995
2026/2027,Bauchi,46,cases,713.4296670929999,9.4611,0.0,0.0,9.4611,15.3130625,698.7642499999995
2026/2027,Bauchi,47,cases,610.823865652,8.1004,0.0,0.0,8.1004,13.9523625,697.4035499999995
2026/2027,Bauchi,48,cases,981.0817299465,13.01055,0.0,0.0,13.01055,18.8625125,702.3136999999995
2026/2027,Bauchi,49,cases,550.8039585035,7.30445,0.0,0.0,7.30445,13.156412500000002,696.6075999999995
2026/2027,Bauchi,50,cases,878.3967515439999,11.6488,0.0,0.0,11.6488,17.5007625,700.9519499999996
2026/2027,Bauchi,51,cases,706.5940560834999,9.37045,0.0,0.0,9.37045,15.2224125,698.6735999999995
2026/2027,Bauchi,52,cases,768.6009279325,10.19275,0.0,0.0,10.19275,16.044712500000003,699.4958999999996
2026/2027,Bayelsa,1,cases,1328.10011665,55.4594,0.0,38.1277625,55.4594,61.3113625,744.7625499999995
2026/2027,Bayelsa,2,cases,235.1440345625,9.81925,0.0,0.0,9.81925,15.6712125,699.1223999999995
2026/2027,Bayelsa,3,cases,81.10215157500001,3.3867000000000003,0.0,0.0,3.3867000000000003,9.2386625,692.6898499999995
2026/2027,Bayelsa,4,cases,157.8494957375,6.59155,0.0,0.0,6.59155,12.4435125,695.8946999999995
2026/2027,Bayelsa,5,cases,141.0002106375,5.88795,0.0,0.0,5.88795,11.7399125,695.1910999999996
2026/2027,Bayelsa,6,cases,171.09352235,7.1446000000000005,0.0,0.0,7.1446000000000005,12.9965625,696.4477499999995
2026/2027,Bayelsa,7,cases,132.35046393750002,5.526750000000001,0.0,0.0,5.526750000000001,11.378712500000002,694.8298999999995
2026/2027,Bayelsa,8,cases,251.8999253875,10.51895,0.0,0.0,10.51895,16.370912500000003,699.8220999999995
2026/2027,Bayelsa,9,cases,280.30136388750003,11.70495,0.0,0.0,11.70495,17.556912500000003,701.0080999999996
2026/2027,Bayelsa,10,cases,729.191367775,30.4499,0.0,13.1182625,30.4499,36.3018625,719.7530499999995
2026/2027,Bayelsa,11,cases,3887.100856925,162.3193,0.0,144.9876625,162.3193,168.1712625,851.6224499999995
2026/2027,Bayelsa,12,cases,6467.006349087501,270.05215000000004,0.0,252.72051250000004,270.05215000000004,275.90411250000005,959.3552999999996
2026/2027,Bayelsa,13,cases,18680.496583987497,780.06855,495.14425,762.7369125,780.06855,785.9205125,1469.3716999999997
2026/2027,Bayelsa,14,cases,32032.44986015,1337.6254,1052.7010999999998,1320.2937625,1337.6254,1343.4773624999998,2026.9285499999996
2026/2027,Bayelsa,15,cases,58131.54227175,2427.483,2142.5587,2410.1513625,2427.483,2433.3349625,3116.78615
2026/2027,Bayelsa,16,cases,28365.050653625003,1184.4805,899.5562000000001,1167.1488625000002,1184.4805,1190.3324625,1873.78365
2026/2027,Bayelsa,17,cases,23466.257510125,979.9145,694.9902,962.5828625,979.9145,985.7664625,1669.2176499999996
2026/2027,Bayelsa,18,cases,8419.309497425,351.57730000000004,66.65300000000002,334.24566250000004,351.57730000000004,357.42926250000005,1040.8804499999997
2026/2027,Bayelsa,19,cases,1455.2947376624998,60.77085,0.0,43.4392125,60.77085,66.6228125,750.0739999999995
2026/2027,Bayelsa,20,cases,282.55480011250006,11.79905,0.0,0.0,11.79905,17.6510125,701.1021999999995
2026/2027,Bayelsa,21,cases,334.7538183,13.9788,0.0,0.0,13.9788,19.8307625,703.2819499999995
2026/2027,Bayelsa,22,cases,360.1462848375,15.03915,0.0,0.0,15.03915,20.8911125,704.3422999999995
2026/2027,Bayelsa,23,cases,765.255926275,31.9559,0.0,14.6242625,31.9559,37.8078625,721.2590499999995
2026/2027,Bayelsa,24,cases,1104.1011322375,46.10555,0.0,28.7739125,46.10555,51.9575125,735.4086999999995
2026/2027,Bayelsa,25,cases,2458.5420265250004,102.66490000000002,0.0,85.33326250000002,102.66490000000002,108.51686250000002,791.9680499999995
2026/2027,Bayelsa,26,cases,6153.700885249999,256.969,0.0,239.6373625,256.969,262.8209625,946.2721499999996
2026/2027,Bayelsa,27,cases,8908.4021446125,372.00105,87.07675,354.6694125,372.00105,377.8530125,1061.3041999999996
2026/2027,Bayelsa,28,cases,9059.0471101875,378.29175,93.36745000000002,360.9601125,378.29175,384.1437125000001,1067.5948999999996
2026/2027,Bayelsa,29,cases,7529.25008305,314.4098,29.4855,297.0781625,314.4098,320.26176250000003,1003.7129499999996
2026/2027,Bayelsa,30,cases,6689.8977731875,279.35975,0.0,262.0281125,279.35975,285.21171250000003,968.6628999999996
2026/2027,Bayelsa,31,cases,3789.351774512501,158.23745000000002,0.0,140.90581250000002,158.23745000000002,164.08941250000004,847.5405999999996
2026/2027,Bayelsa,32,cases,518.795618725,21.6641,0.0,4.332462500000002,21.6641,27.516062500000004,710.9672499999995
2026/2027,Bayelsa,33,cases,325.843046575,13.606700000000002,0.0,0.0,13.606700000000002,19.458662500000003,702.9098499999996
2026/2027,Bayelsa,34,cases,216.3430485875,9.03415,0.0,0.0,9.03415,14.8861125,698.3372999999995
2026/2027,Bayelsa,35,cases,128.09743233749998,5.34915,0.0,0.0,5.34915,11.2011125,694.6522999999995
2026/2027,Bayelsa,36,cases,109.05338177500002,4.5539000000000005,0.0,0.0,4.5539000000000005,10.4058625,693.8570499999995
2026/2027,Bayelsa,37,cases,119.64525045,4.9962,0.0,0.0,4.9962,10.8481625,694.2993499999995
2026/2027,Bayelsa,38,cases,127.20898936250003,5.312050000000001,0.0,0.0,5.312050000000001,11.164012500000002,694.6151999999995
2026/2027,Bayelsa,39,cases,144.545601,6.0360000000000005,0.0,0.0,6.0360000000000005,11.8879625,695.3391499999994
2026/2027,Bayelsa,40,cases,162.8891945,6.802,0.0,0.0,6.802,12.6539625,696.1051499999995
2026/2027,Bayelsa,41,cases,130.955536625,5.468500000000001,0.0,0.0,5.468500000000001,11.3204625,694.7716499999995
2026/2027,Bayelsa,42,cases,89.94706836249999,3.75605,0.0,0.0,3.75605,9.6080125,693.0591999999995
2026/2027,Bayelsa,43,cases,123.656414825,5.1637,0.0,0.0,5.1637,11.0156625,694.4668499999995
2026/2027,Bayelsa,44,cases,171.1929034375,7.148750000000001,0.0,0.0,7.148750000000001,13.000712500000002,696.4518999999995
2026/2027,Bayelsa,45,cases,173.7983642375,7.25755,0.0,0.0,7.25755,13.1095125,696.5606999999995
2026/2027,Bayelsa,46,cases,122.0100413875,5.09495,0.0,0.0,5.09495,10.9469125,694.3980999999995
2026/2027,Bayelsa,47,cases,108.50618711250002,4.5310500000000005,0.0,0.0,4.5310500000000005,10.3830125,693.8341999999996
2026/2027,Bayelsa,48,cases,130.2478953875,5.438949999999999,0.0,0.0,5.438949999999999,11.2909125,694.7420999999995
2026/2027,Bayelsa,49,cases,105.44932065000002,4.4034,0.0,0.0,4.4034,10.2553625,693.7065499999995
2026/2027,Bayelsa,50,cases,138.70127463749998,5.79195,0.0,0.0,5.79195,11.6439125,695.0950999999995
2026/2027,Bayelsa,51,cases,102.04282433750002,4.261150000000001,0.0,0.0,4.261150000000001,10.113112500000002,693.5642999999995
2026/2027,Bayelsa,52,cases,136.35324677500003,5.693900000000001,0.0,0.0,5.693900000000001,11.545862500000002,694.9970499999995
2026/2027,Benue,1,cases,2249.369786864,33.6344,0.0,16.3027625,33.6344,39.4863625,722.9375499999995
2026/2027,Benue,2,cases,456.977638686,6.8331,0.0,0.0,6.8331,12.6850625,696.1362499999994
2026/2027,Benue,3,cases,661.0763942469999,9.88495,0.0,0.0,9.88495,15.7369125,699.1880999999995
2026/2027,Benue,4,cases,327.249517698,4.8933,0.0,0.0,4.8933,10.7452625,694.1964499999995
2026/2027,Benue,5,cases,468.460429888,7.0048,0.0,0.0,7.0048,12.856762500000002,696.3079499999996
2026/2027,Benue,6,cases,394.44758758600005,5.8981,0.0,0.0,5.8981,11.750062500000002,695.2012499999995
2026/2027,Benue,7,cases,427.81255282000006,6.397,0.0,0.0,6.397,12.2489625,695.7001499999996
2026/2027,Benue,8,cases,478.80631107,7.1595,0.0,0.0,7.1595,13.0114625,696.4626499999995
2026/2027,Benue,9,cases,578.2959693790001,8.647150000000002,0.0,0.0,8.647150000000002,14.499112500000004,697.9502999999995
2026/2027,Benue,10,cases,854.548384974,12.7779,0.0,0.0,12.7779,18.6298625,702.0810499999995
2026/2027,Benue,11,cases,1912.252558963,28.59355,0.0,11.2619125,28.59355,34.4455125,717.8966999999996
2026/2027,Benue,12,cases,4003.548382958,59.8643,0.0,42.5326625,59.8643,65.7162625,749.1674499999995
2026/2027,Benue,13,cases,13015.302438871,194.61535,0.0,177.2837125,194.61535,200.4673125,883.9184999999995
2026/2027,Benue,14,cases,39135.950590197,585.19245,300.26815,567.8608125000001,585.19245,591.0444125,1274.4955999999995
2026/2027,Benue,15,cases,77995.00005731701,1166.24445,881.3201500000001,1148.9128125000002,1166.24445,1172.0964125,1855.5476
2026/2027,Benue,16,cases,134739.249188477,2014.73045,1729.80615,1997.3988125,2014.73045,2020.5824125,2704.0336
2026/2027,Benue,17,cases,138986.61461293,2078.2405,1793.3161999999998,2060.9088625,2078.2405,2084.0924625,2767.54365
2026/2027,Benue,18,cases,69819.91814823999,1044.004,759.0796999999999,1026.6723625,1044.004,1049.8559624999998,1733.3071499999994
2026/2027,Benue,19,cases,27615.905521924,412.9354,128.0111,395.6037625,412.9354,418.7873625,1102.2385499999996
2026/2027,Benue,20,cases,4082.9515162960006,61.05160000000001,0.0,43.71996250000001,61.05160000000001,66.9035625,750.3547499999995
2026/2027,Benue,21,cases,1015.531499953,15.18505,0.0,0.0,15.18505,21.037012500000003,704.4881999999996
2026/2027,Benue,22,cases,1763.203655341,26.36485,0.0,9.0332125,26.36485,32.2168125,715.6679999999996
2026/2027,Benue,23,cases,1729.7417183699995,25.8645,0.0,8.5328625,25.8645,31.7164625,715.1676499999995
2026/2027,Benue,24,cases,3583.864736781,53.58885,0.0,36.2572125,53.58885,59.4408125,742.8919999999995
2026/2027,Benue,25,cases,10834.097095412002,162.0002,0.0,144.6685625,162.0002,167.85216250000002,851.3033499999995
2026/2027,Benue,26,cases,19156.137999986004,286.4381,1.5138000000000034,269.1064625,286.4381,292.29006250000003,975.7412499999996
2026/2027,Benue,27,cases,36801.850912166,550.2911,265.3668,532.9594625,550.2911,556.1430625,1239.5942499999996
2026/2027,Benue,28,cases,56905.055021930006,850.8905000000001,565.9662000000001,833.5588625,850.8905000000001,856.7424625000001,1540.1936499999997
2026/2027,Benue,29,cases,56962.355286938,851.7473,566.823,834.4156625,851.7473,857.5992625,1541.0504499999995
2026/2027,Benue,30,cases,57094.31375787701,853.72045,568.79615,836.3888125000001,853.72045,859.5724125,1543.0235999999995
2026/2027,Benue,31,cases,16803.513376335002,251.25975000000005,0.0,233.92811250000003,251.25975000000005,257.1117125,940.5628999999996
2026/2027,Benue,32,cases,2855.5768972339997,42.6989,0.0,25.367262499999995,42.6989,48.5508625,732.0020499999995
2026/2027,Benue,33,cases,1314.3582671510003,19.653350000000003,0.0,2.321712500000004,19.653350000000003,25.5053125,708.9564999999996
2026/2027,Benue,34,cases,446.377624676,6.674600000000001,0.0,0.0,6.674600000000001,12.5265625,695.9777499999996
2026/2027,Benue,35,cases,345.48689196000004,5.166,0.0,0.0,5.166,11.0179625,694.4691499999996
2026/2027,Benue,36,cases,534.9596344990001,7.999150000000001,0.0,0.0,7.999150000000001,13.851112500000005,697.3022999999995
2026/2027,Benue,37,cases,496.324756937,7.42145,0.0,0.0,7.42145,13.2734125,696.7245999999996
2026/2027,Benue,38,cases,761.8300289900001,11.3915,0.0,0.0,11.3915,17.2434625,700.6946499999995
2026/2027,Benue,39,cases,478.214449089,7.15065,0.0,0.0,7.15065,13.0026125,696.4537999999995
2026/2027,Benue,40,cases,648.43997376,9.696000000000002,0.0,0.0,9.696000000000002,15.547962500000002,698.9991499999995
2026/2027,Benue,41,cases,314.51612547400003,4.7029000000000005,0.0,0.0,4.7029000000000005,10.554862500000002,694.0060499999995
2026/2027,Benue,42,cases,549.86318732,8.222,0.0,0.0,8.222,14.0739625,697.5251499999995
2026/2027,Benue,43,cases,639.458384602,9.5617,0.0,0.0,9.5617,15.4136625,698.8648499999995
2026/2027,Benue,44,cases,537.1899844500001,8.0325,0.0,0.0,8.0325,13.8844625,697.3356499999995
2026/2027,Benue,45,cases,424.599110087,6.34895,0.0,0.0,6.34895,12.2009125,695.6520999999995
2026/2027,Benue,46,cases,398.500337422,5.9587,0.0,0.0,5.9587,11.8106625,695.2618499999995
2026/2027,Benue,47,cases,386.151488293,5.77405,0.0,0.0,5.77405,11.626012500000002,695.0771999999995
2026/2027,Benue,48,cases,464.73872149900006,6.94915,0.0,0.0,6.94915,12.801112500000002,696.2522999999995
2026/2027,Benue,49,cases,305.0831161610001,4.561850000000001,0.0,0.0,4.561850000000001,10.413812500000002,693.8649999999996
2026/2027,Benue,50,cases,532.2042996270001,7.95795,0.0,0.0,7.95795,13.8099125,697.2610999999995
2026/2027,Benue,51,cases,282.639174825,4.22625,0.0,0.0,4.22625,10.0782125,693.5293999999996
2026/2027,Benue,52,cases,523.71425686,7.830999999999999,0.0,0.0,7.830999999999999,13.6829625,697.1341499999995
2026/2027,Borno,1,cases,2241.808658265,33.70335,0.0,16.3717125,33.70335,39.5553125,723.0064999999995
2026/2027,Borno,2,cases,518.3584087,7.793000000000001,0.0,0.0,7.793000000000001,13.644962500000002,697.0961499999995
2026/2027,Borno,3,cases,515.1756228849999,7.74515,0.0,0.0,7.74515,13.5971125,697.0482999999995
2026/2027,Borno,4,cases,514.304264595,7.73205,0.0,0.0,7.73205,13.5840125,697.0351999999995
2026/2027,Borno,5,cases,492.433836675,7.40325,0.0,0.0,7.40325,13.2552125,696.7063999999995
2026/2027,Borno,6,cases,687.119224385,10.33015,0.0,0.0,10.33015,16.182112500000002,699.6332999999995
2026/2027,Borno,7,cases,553.1495501950001,8.31605,0.0,0.0,8.31605,14.1680125,697.6191999999995
2026/2027,Borno,8,cases,492.959312285,7.41115,0.0,0.0,7.41115,13.263112500000002,696.7142999999995
2026/2027,Borno,9,cases,674.7007058550001,10.14345,0.0,0.0,10.14345,15.995412500000002,699.4465999999995
2026/2027,Borno,10,cases,951.041012405,14.29795,0.0,0.0,14.29795,20.1499125,703.6010999999995
2026/2027,Borno,11,cases,583.028492475,8.76525,0.0,0.0,8.76525,14.6172125,698.0683999999995
2026/2027,Borno,12,cases,1377.55759218,20.7102,0.0,3.378562500000001,20.7102,26.5621625,710.0133499999995
2026/2027,Borno,13,cases,3488.57936207,52.4473,0.0,35.1156625,52.4473,58.2992625,741.7504499999995
2026/2027,Borno,14,cases,10309.34590213,154.9907,0.0,137.6590625,154.9907,160.84266250000002,844.2938499999996
2026/2027,Borno,15,cases,27497.573286150004,413.3985,128.4742,396.0668625,413.3985,419.2504625,1102.7016499999995
2026/2027,Borno,16,cases,53615.84626354,806.0606,521.1363,788.7289625000001,806.0606,811.9125625,1495.3637499999995
2026/2027,Borno,17,cases,86192.41403553002,1295.8167,1010.8924,1278.4850625,1295.8167,1301.6686625,1985.11985
2026/2027,Borno,18,cases,124526.9439942,1872.138,1587.2136999999998,1854.8063625,1872.138,1877.9899625,2561.44115
2026/2027,Borno,19,cases,101024.511883955,1518.80245,1233.87815,1501.4708125000002,1518.80245,1524.6544125,2208.1056
2026/2027,Borno,20,cases,33309.536406245,500.77555000000007,215.85125000000005,483.44391250000007,500.77555000000007,506.6275125000001,1190.0786999999996
2026/2027,Borno,21,cases,7185.423332835001,108.02565,0.0,90.6940125,108.02565,113.8776125,797.3287999999995
2026/2027,Borno,22,cases,3059.30569824,45.9936,0.0,28.6619625,45.9936,51.8455625,735.2967499999995
2026/2027,Borno,23,cases,3462.368771675,52.05325,0.0,34.7216125,52.05325,57.9052125,741.3563999999996
2026/2027,Borno,24,cases,6147.8584377100005,92.4269,0.0,75.0952625,92.4269,98.2788625,781.7300499999996
2026/2027,Borno,25,cases,17565.97118012,264.0868,0.0,246.7551625,264.0868,269.9387625,953.3899499999995
2026/2027,Borno,26,cases,22929.50073139,344.7221,59.7978,327.3904625,344.7221,350.5740625,1034.0252499999997
2026/2027,Borno,27,cases,32915.68578496,494.8544,209.9301,477.5227625,494.8544,500.7063625,1184.1575499999994
2026/2027,Borno,28,cases,37037.70936591,556.8249,271.90059999999994,539.4932624999999,556.8249,562.6768625,1246.1280499999991
2026/2027,Borno,29,cases,42271.04734611,635.5029,350.57859999999994,618.1712625,635.5029,641.3548625,1324.8060499999997
2026/2027,Borno,30,cases,54103.81023173501,813.3966500000001,528.4723500000001,796.0650125000002,813.3966500000001,819.2486125000001,1502.6997999999996
2026/2027,Borno,31,cases,24791.22090808,372.7112,87.7869,355.3795625,372.7112,378.5631625,1062.0143499999997
2026/2027,Borno,32,cases,5219.851881475001,78.47525000000002,0.0,61.14361250000002,78.47525000000002,84.32721250000002,767.7783999999995
2026/2027,Borno,33,cases,1976.6929098400003,29.717600000000004,0.0,12.385962500000003,29.717600000000004,35.5695625,719.0207499999995
2026/2027,Borno,34,cases,770.051248505,11.57695,0.0,0.0,11.57695,17.428912500000003,700.8800999999995
2026/2027,Borno,35,cases,587.9207369200001,8.8388,0.0,0.0,8.8388,14.690762500000002,698.1419499999995
2026/2027,Borno,36,cases,768.07240048,11.5472,0.0,0.0,11.5472,17.399162500000003,700.8503499999995
2026/2027,Borno,37,cases,475.37915991500006,7.146850000000001,0.0,0.0,7.146850000000001,12.9988125,696.4499999999995
2026/2027,Borno,38,cases,653.34577616,9.8224,0.0,0.0,9.8224,15.6743625,699.1255499999995
2026/2027,Borno,39,cases,909.002963605,13.66595,0.0,0.0,13.66595,19.5179125,702.9690999999995
2026/2027,Borno,40,cases,579.642833165,8.71435,0.0,0.0,8.71435,14.5663125,698.0174999999995
2026/2027,Borno,41,cases,348.0943336750001,5.233250000000001,0.0,0.0,5.233250000000001,11.0852125,694.5363999999995
2026/2027,Borno,42,cases,684.378769305,10.28895,0.0,0.0,10.28895,16.1409125,699.5920999999995
2026/2027,Borno,43,cases,523.6198163900001,7.8721,0.0,0.0,7.8721,13.724062500000002,697.1752499999996
