season,state,region,zone,epi_week_of_season,population,cases_per_100k,cases_q05,cases_q25,cases_q50,cases_q75,cases_q95,cases,cases_q05_count,cases_q25_count,cases_q50_count,cases_q75_count,cases_q95_count
2026/2027,Akwa Ibom,South,SS,31,5780581,116.31715,0.0,98.9855125,116.31715,122.1691125,805.6202999999995,6723.8070726415,0.0,5721.937728327624,6723.8070726415,7062.084505043625,46569.53399394297
2026/2027,Akwa Ibom,South,SS,32,5780581,45.7765,0.0,28.4448625,45.7765,51.6284625,735.0796499999994,2646.147661465,0.0,1644.278317151125,2646.147661465,2984.425093867125,42491.87458276647
2026/2027,Akwa Ibom,South,SS,33,5780581,9.495750000000001,0.0,0.0,9.495750000000001,15.347712500000002,698.7988999999995,548.9095203075001,0.0,0.0,548.9095203075001,887.1869527096251,40394.63644160897
2026/2027,Akwa Ibom,South,SS,34,5780581,6.949350000000001,0.0,0.0,6.949350000000001,12.801312500000002,696.2524999999995,401.7128057235,0.0,0.0,401.7128057235,739.9902381256251,40247.43972702497
2026/2027,Akwa Ibom,South,SS,35,5780581,5.793550000000001,0.0,0.0,5.793550000000001,11.645512500000002,695.0966999999995,334.9008505255,0.0,0.0,334.9008505255,673.1782829276252,40180.62777182697
2026/2027,Akwa Ibom,South,SS,36,5780581,6.750399999999999,0.0,0.0,6.750399999999999,12.6023625,696.0535499999995,390.2123398239999,0.0,0.0,390.2123398239999,728.489772226125,40235.93926112547
2026/2027,Akwa Ibom,South,SS,37,5780581,5.3252500000000005,0.0,0.0,5.3252500000000005,11.177212500000001,694.6283999999995,307.83038970250004,0.0,0.0,307.83038970250004,646.1078221046251,40153.55731100397
2026/2027,Akwa Ibom,South,SS,38,5780581,5.0722000000000005,0.0,0.0,5.0722000000000005,10.924162500000001,694.3753499999995,293.202629482,0.0,0.0,293.202629482,631.4800618841251,40138.92955078347
2026/2027,Akwa Ibom,South,SS,39,5780581,6.1015500000000005,0.0,0.0,6.1015500000000005,11.953512500000002,695.4046999999995,352.7050400055,0.0,0.0,352.7050400055,690.9824724076252,40198.43196130697
2026/2027,Akwa Ibom,South,SS,40,5780581,4.1406,0.0,0.0,4.1406,9.992562500000002,693.4437499999995,239.350736886,0.0,0.0,239.350736886,577.6281692881252,40085.07765818747
2026/2027,Akwa Ibom,South,SS,41,5780581,4.49465,0.0,0.0,4.49465,10.3466125,693.7977999999995,259.8168839165,0.0,0.0,259.8168839165,598.094316318625,40105.543805217974
2026/2027,Akwa Ibom,South,SS,42,5780581,6.37305,0.0,0.0,6.37305,12.225012500000002,695.6761999999995,368.3993174205,0.0,0.0,368.3993174205,706.6767498226251,40214.12623872197
2026/2027,Akwa Ibom,South,SS,43,5780581,7.2637,0.0,0.0,7.2637,13.115662500000001,696.5668499999995,419.884062097,0.0,0.0,419.884062097,758.1614944991251,40265.610983398474
2026/2027,Akwa Ibom,South,SS,44,5780581,6.148149999999999,0.0,0.0,6.148149999999999,12.0001125,695.4512999999995,355.3987907515,0.0,0.0,355.3987907515,693.676223153625,40201.12571205297
2026/2027,Akwa Ibom,South,SS,45,5780581,5.18055,0.0,0.0,5.18055,11.032512500000001,694.4836999999995,299.4658889955,0.0,0.0,299.4658889955,637.7433213976251,40145.192810296976
2026/2027,Akwa Ibom,South,SS,46,5780581,4.54885,0.0,0.0,4.54885,10.4008125,693.8519999999995,262.9499588185,0.0,0.0,262.9499588185,601.227391220625,40108.67688011997
2026/2027,Akwa Ibom,South,SS,47,5780581,6.02765,0.0,0.0,6.02765,11.8796125,695.3307999999995,348.4331906465,0.0,0.0,348.4331906465,686.7106230486249,40194.16011194797
2026/2027,Akwa Ibom,South,SS,48,5780581,3.78255,0.0,0.0,3.78255,9.634512500000001,693.0856999999995,218.6533666155,0.0,0.0,218.6533666155,556.9307990176251,40064.38028791697
2026/2027,Akwa Ibom,South,SS,49,5780581,6.382600000000001,0.0,0.0,6.382600000000001,12.234562500000003,695.6857499999995,368.95136290600004,0.0,0.0,368.95136290600004,707.2287953081252,40214.678284207475
2026/2027,Akwa Ibom,South,SS,50,5780581,4.896700000000001,0.0,0.0,4.896700000000001,10.748662500000002,694.1998499999995,283.05770982700005,0.0,0.0,283.05770982700005,621.3351422291252,40128.784631128474
2026/2027,Akwa Ibom,South,SS,51,5780581,6.0617,0.0,0.0,6.0617,11.913662500000001,695.3648499999995,350.401478477,0.0,0.0,350.401478477,688.678910879125,40196.12839977847
2026/2027,Akwa Ibom,South,SS,52,5780581,5.758299999999999,0.0,0.0,5.758299999999999,11.610262500000001,695.0614499999995,332.86319572299993,0.0,0.0,332.86319572299993,671.140628125125,40178.59011702447
2026/2027,Anambra,South,SE,1,7299910,19.560450000000003,0.0,2.2288125000000036,19.560450000000003,25.412412500000002,708.8635999999995,1427.895245595,0.0,162.70130656875028,1427.895245595,1855.0832413287503,51746.40482275996
2026/2027,Anambra,South,SE,2,7299910,8.0658,0.0,0.0,8.0658,13.9177625,697.3689499999995,588.79614078,0.0,0.0,588.79614078,1015.98413651375,50907.30571794497
2026/2027,Anambra,South,SE,3,7299910,4.455350000000001,0.0,0.0,4.455350000000001,10.307312500000002,693.7584999999995,325.2365401850001,0.0,0.0,325.2365401850001,752.4245359187502,50643.74611734996
2026/2027,Anambra,South,SE,4,7299910,7.1158,0.0,0.0,7.1158,12.967762500000001,696.4189499999995,519.4469957800001,0.0,0.0,519.4469957800001,946.6349915137502,50837.95657294497
2026/2027,Anambra,South,SE,5,7299910,4.3406,0.0,0.0,4.3406,10.192562500000001,693.6437499999995,316.85989346,0.0,0.0,316.85989346,744.04788919375,50635.36947062496
2026/2027,Anambra,South,SE,6,7299910,5.00695,0.0,0.0,5.00695,10.8589125,694.3100999999995,365.502843745,0.0,0.0,365.502843745,792.69083947875,50684.01242090996
2026/2027,Anambra,South,SE,7,7299910,6.303650000000001,0.0,0.0,6.303650000000001,12.155612500000002,695.6067999999995,460.16077671500005,0.0,0.0,460.16077671500005,887.3487724487501,50778.670353879956
2026/2027,Anambra,South,SE,8,7299910,7.31425,0.0,0.0,7.31425,13.1662125,696.6173999999995,533.933667175,0.0,0.0,533.933667175,961.1216629087501,50852.443244339964
2026/2027,Anambra,South,SE,9,7299910,14.665400000000002,0.0,0.0,14.665400000000002,20.517362500000004,703.9685499999995,1070.5610011400001,0.0,0.0,1070.5610011400001,1497.7489968737505,51389.070578304956
2026/2027,Anambra,South,SE,10,7299910,35.0019,0.0,17.6702625,35.0019,40.8538625,724.3050499999995,2555.10719829,0.0,1289.91325926375,2555.10719829,2982.29519402375,52873.61677545496
2026/2027,Anambra,South,SE,11,7299910,91.3187,0.0,73.98706250000001,91.3187,97.1706625,780.6218499999995,6666.182913170001,0.0,5400.988974143751,6666.182913170001,7093.37090890375,56984.69249033497
2026/2027,Anambra,South,SE,12,7299910,314.20595000000003,29.281650000000013,296.87431250000003,314.20595000000003,320.05791250000004,1003.5090999999995,22936.751564645005,2137.5340965150012,21671.557625618752,22936.751564645005,23363.939560378753,73255.26114180997
2026/2027,Anambra,South,SE,13,7299910,858.7950500000001,573.87075,841.4634125,858.7950500000001,864.6470125000001,1548.0981999999995,62691.265734455,41892.048266325,61426.071795428754,62691.265734455,63118.453730188754,113009.77531161997
2026/2027,Anambra,South,SE,14,7299910,1779.10835,1494.1840499999998,1761.7767125,1779.10835,1784.9603124999999,2468.4114999999993,129873.308352485,109074.090884355,128608.11441345875,129873.308352485,130300.49634821874,180191.81792964996
2026/2027,Anambra,South,SE,15,7299910,2302.0331,2017.1088,2284.7014625,2302.0331,2307.8850625,2991.3362499999994,168046.34447021,147247.12700208,166781.15053118375,168046.34447021,168473.53246594375,218364.85404737495
2026/2027,Anambra,South,SE,16,7299910,2241.217,1956.2927,2223.8853625,2241.217,2247.0689625,2930.5201499999994,163606.82390470002,142807.60643657,162341.62996567375,163606.82390470002,164034.01190043375,213925.33348186497
2026/2027,Anambra,South,SE,17,7299910,1020.9021500000001,735.9778500000001,1003.5705125000002,1020.9021500000001,1026.7541125,1710.2052999999996,74524.938138065,53725.720669935006,73259.74419903876,74524.938138065,74952.12613379875,124843.44771522997
2026/2027,Anambra,South,SE,18,7299910,419.32275000000004,134.39845000000003,401.99111250000004,419.32275000000004,425.17471250000006,1108.6258999999995,30610.183359525003,9810.965891395,29344.989420498754,30610.183359525003,31037.371355258754,80928.69293668997
2026/2027,Anambra,South,SE,19,7299910,62.0069,0.0,44.6752625,62.0069,67.8588625,751.3100499999995,4526.44789379,0.0,3261.2539547637502,4526.44789379,4953.63588952375,54844.95747095496
2026/2027,Anambra,South,SE,20,7299910,12.11625,0.0,0.0,12.11625,17.9682125,701.4193999999995,884.4753453750001,0.0,0.0,884.4753453750001,1311.66334110875,51202.98492253997
2026/2027,Anambra,South,SE,21,7299910,9.85375,0.0,0.0,9.85375,15.7057125,699.1568999999995,719.3148816249999,0.0,0.0,719.3148816249999,1146.50287735875,51037.82445878996
2026/2027,Anambra,South,SE,22,7299910,18.9723,0.0,1.6406625000000012,18.9723,24.824262500000003,708.2754499999995,1384.96082493,0.0,119.7668859037501,1384.96082493,1812.1488206637503,51703.470402094965
2026/2027,Anambra,South,SE,23,7299910,18.20075,0.0,0.8691125,18.20075,24.0527125,707.5038999999995,1328.638369325,0.0,63.44443029875,1328.638369325,1755.8263650587498,51647.14794648996
2026/2027,Anambra,South,SE,24,7299910,41.31735,0.0,23.985712499999998,41.31735,47.1693125,730.6204999999995,3016.129364385,0.0,1750.9354253587499,3016.129364385,3443.3173601187495,53334.638941549965
2026/2027,Anambra,South,SE,25,7299910,89.45475,0.0,72.1231125,89.45475,95.3067125,778.7578999999995,6530.116240725,0.0,5264.92230169875,6530.116240725,6957.30423645875,56848.625817889966
2026/2027,Anambra,South,SE,26,7299910,131.6883,0.0,114.3566625,131.6883,137.5402625,820.9914499999995,9613.127380529999,0.0,8347.93344150375,9613.127380529999,10040.31537626375,59931.63695769497
2026/2027,Anambra,South,SE,27,7299910,402.17730000000006,117.25300000000004,384.84566250000006,402.17730000000006,408.0292625000001,1091.4804499999996,29358.58094043,8559.363472300003,28093.387001403757,29358.58094043,29785.768936163753,79677.09051759497
2026/2027,Anambra,South,SE,28,7299910,405.08845,120.16415,387.7568125,405.08845,410.94041250000004,1094.3915999999995,29571.092270395002,8771.874802265,28305.898331368753,29571.092270395002,29998.280266128753,79889.60184755996
2026/2027,Anambra,South,SE,29,7299910,747.4881500000001,462.5638500000001,730.1565125000002,747.4881500000001,753.3401125000001,1436.7912999999996,54565.962210665006,33766.74474253501,53300.768271638764,54565.962210665006,54993.150206398765,104884.47178782997
2026/2027,Anambra,South,SE,30,7299910,301.54855000000003,16.624250000000018,284.21691250000003,301.54855000000003,307.40051250000005,990.8516999999995,22012.772756305003,1213.5552881750014,20747.57881727875,22012.772756305003,22439.960752038754,72331.28233346996
2026/2027,Anambra,South,SE,31,7299910,100.48700000000001,0.0,83.15536250000001,100.48700000000001,106.33896250000001,789.7901499999995,7335.460561700001,0.0,6070.266622673751,7335.460561700001,7762.64855743375,57653.97013886496
2026/2027,Anambra,South,SE,32,7299910,48.96860000000001,0.0,31.63696250000001,48.96860000000001,54.82056250000001,738.2717499999995,3574.663728260001,0.0,2309.469789233751,3574.663728260001,4001.851723993751,53893.17330542496
2026/2027,Anambra,South,SE,33,7299910,8.7157,0.0,0.0,8.7157,14.5676625,698.0188499999995,636.23825587,0.0,0.0,636.23825587,1063.42625160375,50954.74783303496
2026/2027,Anambra,South,SE,34,7299910,6.996950000000002,0.0,0.0,6.996950000000002,12.848912500000003,696.3000999999995,510.77105274500013,0.0,0.0,510.77105274500013,937.9590484787501,50829.28062990996
2026/2027,Anambra,South,SE,35,7299910,5.70675,0.0,0.0,5.70675,11.558712500000002,695.0098999999996,416.5876139250001,0.0,0.0,416.5876139250001,843.7756096587501,50735.09719108996
2026/2027,Anambra,South,SE,36,7299910,6.10095,0.0,0.0,6.10095,11.9529125,695.4040999999995,445.363859145,0.0,0.0,445.363859145,872.55185487875,50763.873436309965
2026/2027,Anambra,South,SE,37,7299910,4.5276499999999995,0.0,0.0,4.5276499999999995,10.3796125,693.8307999999995,330.51437511499995,0.0,0.0,330.51437511499995,757.70237084875,50649.02395227996
2026/2027,Anambra,South,SE,38,7299910,5.928050000000001,0.0,0.0,5.928050000000001,11.780012500000002,695.2311999999995,432.74231475500005,0.0,0.0,432.74231475500005,859.93031048875,50751.251891919965
2026/2027,Anambra,South,SE,39,7299910,5.44845,0.0,0.0,5.44845,11.3004125,694.7515999999995,397.731946395,0.0,0.0,397.731946395,824.9199421287501,50716.24152355996
2026/2027,Anambra,South,SE,40,7299910,3.8278000000000003,0.0,0.0,3.8278000000000003,9.6797625,693.1309499999995,279.42595498000003,0.0,0.0,279.42595498000003,706.6139507137501,50597.93553214497
2026/2027,Anambra,South,SE,41,7299910,5.02435,0.0,0.0,5.02435,10.876312500000001,694.3274999999995,366.773028085,0.0,0.0,366.773028085,793.96102381875,50685.282605249966
2026/2027,Anambra,South,SE,42,7299910,4.88555,0.0,0.0,4.88555,10.737512500000001,694.1886999999995,356.6407530050001,0.0,0.0,356.6407530050001,783.82874873875,50675.15033016996
2026/2027,Anambra,South,SE,43,7299910,6.725300000000001,0.0,0.0,6.725300000000001,12.577262500000002,696.0284499999995,490.94084723000003,0.0,0.0,490.94084723000003,918.1288429637501,50809.45042439496
2026/2027,Anambra,South,SE,44,7299910,5.2462,0.0,0.0,5.2462,11.0981625,694.5493499999995,382.96787842,0.0,0.0,382.96787842,810.1558741537501,50701.477455584965
2026/2027,Anambra,South,SE,45,7299910,5.71325,0.0,0.0,5.71325,11.565212500000001,695.0163999999995,417.062108075,0.0,0.0,417.062108075,844.25010380875,50735.571685239964
2026/2027,Anambra,South,SE,46,7299910,5.835050000000001,0.0,0.0,5.835050000000001,11.687012500000002,695.1381999999995,425.95339845500007,0.0,0.0,425.95339845500007,853.14139418875,50744.462975619965
2026/2027,Anambra,South,SE,47,7299910,7.8294999999999995,0.0,0.0,7.8294999999999995,13.6814625,697.1326499999996,571.54645345,0.0,0.0,571.54645345,998.73444918375,50890.05603061497
2026/2027,Anambra,South,SE,48,7299910,5.60695,0.0,0.0,5.60695,11.4589125,694.9100999999995,409.302303745,0.0,0.0,409.302303745,836.4902994787501,50727.81188090996
2026/2027,Anambra,South,SE,49,7299910,6.316800000000001,0.0,0.0,6.316800000000001,12.168762500000001,695.6199499999996,461.12071488000004,0.0,0.0,461.12071488000004,888.3087106137501,50779.63029204497
2026/2027,Anambra,South,SE,50,7299910,4.0207,0.0,0.0,4.0207,9.8726625,693.3238499999995,293.50748137,0.0,0.0,293.50748137,720.6954771037501,50612.01705853496
2026/2027,Anambra,South,SE,51,7299910,7.06745,0.0,0.0,7.06745,12.9194125,696.3705999999995,515.917489295,0.0,0.0,515.917489295,943.10548502875,50834.42706645996
2026/2027,Anambra,South,SE,52,7299910,4.6473,0.0,0.0,4.6473,10.4992625,693.9504499999995,339.24871743,0.0,0.0,339.24871743,766.43671316375,50657.75829459496
2026/2027,Bauchi,North,NE,1,7540663,28.823800000000002,0.0,11.492162500000003,28.823800000000002,34.675762500000005,718.1269499999995,2173.5056217940005,0.0,866.5852455373752,2173.5056217940005,2614.7823928053754,54151.53321167847
2026/2027,Bauchi,North,NE,2,7540663,7.30285,0.0,0.0,7.30285,13.154812500000002,696.6059999999995,550.6833078955,0.0,0.0,550.6833078955,991.9600789068751,52528.71089777996
2026/2027,Bauchi,North,NE,3,7540663,10.233250000000002,0.0,0.0,10.233250000000002,16.085212500000004,699.5363999999995,771.6548964475002,0.0,0.0,771.6548964475002,1212.9316674588754,52749.682486331956
2026/2027,Bauchi,North,NE,4,7540663,12.023700000000002,0.0,0.0,12.023700000000002,17.875662500000004,701.3268499999995,906.6666971310002,0.0,0.0,906.6666971310002,1347.9434681423754,52884.69428701546
2026/2027,Bauchi,North,NE,5,7540663,8.366,0.0,0.0,8.366,14.2179625,697.6691499999995,630.85186658,0.0,0.0,630.85186658,1072.1286375913749,52608.87945646446
2026/2027,Bauchi,North,NE,6,7540663,11.261550000000002,0.0,0.0,11.261550000000002,17.113512500000002,700.5646999999996,849.1955340765,0.0,0.0,849.1955340765,1290.4723050878752,52827.22312396096
2026/2027,Bauchi,North,NE,7,7540663,13.2735,0.0,0.0,13.2735,19.1254625,702.5766499999995,1000.9099033050001,0.0,0.0,1000.9099033050001,1442.186674316375,52978.93749318947
2026/2027,Bauchi,North,NE,8,7540663,5.851850000000001,0.0,0.0,5.851850000000001,11.703812500000002,695.1549999999995,441.2682877655,0.0,0.0,441.2682877655,882.5450587768752,52419.295877649965
2026/2027,Bauchi,North,NE,9,7540663,12.8064,0.0,0.0,12.8064,18.658362500000003,702.1095499999996,965.687466432,0.0,0.0,965.687466432,1406.9642374433754,52943.71505631647
2026/2027,Bauchi,North,NE,10,7540663,9.0222,0.0,0.0,9.0222,14.8741625,698.3253499999995,680.333697186,0.0,0.0,680.333697186,1121.610468197375,52658.36128707047
2026/2027,Bauchi,North,NE,11,7540663,18.0728,0.0,0.7411625000000015,18.0728,23.9247625,707.3759499999995,1362.8089426640001,0.0,55.88856640737511,1362.8089426640001,1804.085713675375,53340.83653254846
2026/2027,Bauchi,North,NE,12,7540663,22.5313,0.0,5.199662500000002,22.5313,28.3832625,711.8344499999995,1699.009402519,0.0,392.08902626237517,1699.009402519,2140.286173530375,53677.03699240346
2026/2027,Bauchi,North,NE,13,7540663,50.1225,0.0,32.7908625,50.1225,55.9744625,739.4256499999995,3779.5688121750004,0.0,2472.648435918375,3779.5688121750004,4220.845583186375,55757.59640205946
2026/2027,Bauchi,North,NE,14,7540663,88.43795,0.0,71.1063125,88.43795,94.2899125,777.7410999999995,6668.8077736085,0.0,5361.887397351876,6668.8077736085,7110.084544619875,58646.835363492966
2026/2027,Bauchi,North,NE,15,7540663,376.69735000000003,91.77305000000001,359.36571250000003,376.69735000000003,382.54931250000004,1066.0004999999996,28405.4776934305,6920.296425321501,27098.557317173876,28405.4776934305,28846.754464441878,80383.50528331497
2026/2027,Bauchi,North,NE,16,7540663,869.10715,584.18285,851.7755125000001,869.10715,874.9591125000001,1558.4102999999996,65536.4412904045,44051.2600222955,64229.520914147884,65536.4412904045,65977.71806141589,117514.46888028896
2026/2027,Bauchi,North,NE,17,7540663,1572.2874500000003,1287.3631500000001,1554.9558125000003,1572.2874500000003,1578.1394125000002,2261.5905999999995,118560.89799579351,97075.71672768451,117253.97761953689,118560.89799579351,119002.17476680489,170538.92558567796
2026/2027,Bauchi,North,NE,18,7540663,1822.6528,1537.7285000000002,1805.3211625000001,1822.6528,1828.5047625,2511.9559499999996,137440.105308064,115954.924039955,136133.1849318074,137440.105308064,137881.38207907538,189418.13289794847
2026/2027,Bauchi,North,NE,19,7540663,1821.7387,1536.8144000000002,1804.4070625000002,1821.7387,1827.5906625,2511.0418499999996,137371.176107581,115885.99483947201,136064.25573132437,137371.176107581,137812.4528785924,189349.20369746548
